"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
38,"No","Travel_Rarely",1261,"Research & Development",2,4,"Life Sciences",271,4,"Male",88,3,2,"Manufacturing Director",3,"Married",6553,7259,9,"No",14,3,2,0,14,3,3,1,0,0,0
29,"Yes","Travel_Rarely",806,"Research & Development",7,3,"Technical Degree",1299,2,"Female",39,3,1,"Laboratory Technician",3,"Divorced",3339,17285,3,"Yes",13,3,1,2,10,2,3,7,7,7,7
28,"Yes","Travel_Rarely",654,"Research & Development",1,2,"Life Sciences",741,1,"Female",67,1,1,"Research Scientist",2,"Single",2216,3872,7,"Yes",13,3,4,0,10,4,3,7,7,3,7
46,"No","Travel_Rarely",734,"Research & Development",2,4,"Medical",1789,3,"Male",46,3,5,"Research Director",4,"Divorced",19328,14218,7,"Yes",17,3,3,1,24,3,3,2,1,2,2
41,"No","Non-Travel",247,"Research & Development",7,1,"Life Sciences",1035,2,"Female",55,1,5,"Research Director",3,"Divorced",19973,20284,1,"No",22,4,2,2,21,3,3,21,16,5,10
45,"No","Travel_Rarely",1457,"Research & Development",7,3,"Medical",1195,1,"Female",83,3,1,"Research Scientist",3,"Married",4477,20100,4,"Yes",19,3,3,1,7,2,2,3,2,0,2
28,"No","Travel_Rarely",821,"Sales",5,4,"Medical",916,1,"Male",98,3,2,"Sales Executive",4,"Single",4908,24252,1,"No",14,3,2,0,4,3,3,4,2,0,2
21,"Yes","Travel_Rarely",337,"Sales",7,1,"Marketing",1780,2,"Male",31,3,1,"Sales Representative",2,"Single",2679,4567,1,"No",13,3,2,0,1,3,3,1,0,1,0
49,"No","Travel_Rarely",722,"Research & Development",25,4,"Life Sciences",1617,3,"Female",84,3,1,"Laboratory Technician",1,"Married",3211,22102,1,"No",14,3,4,1,10,3,2,9,6,1,4
34,"No","Travel_Frequently",735,"Research & Development",22,4,"Other",1932,3,"Male",86,2,2,"Research Scientist",4,"Married",5747,26496,1,"Yes",15,3,2,0,16,3,3,15,10,6,11
44,"Yes","Travel_Frequently",429,"Research & Development",1,2,"Medical",1792,3,"Male",99,3,1,"Research Scientist",2,"Divorced",2342,11092,1,"Yes",12,3,3,3,6,2,2,5,3,2,3
23,"No","Travel_Rarely",885,"Research & Development",4,3,"Medical",705,1,"Male",58,4,1,"Research Scientist",1,"Married",2819,8544,2,"No",16,3,1,1,5,3,4,3,2,0,2
35,"No","Non-Travel",727,"Research & Development",3,3,"Life Sciences",704,3,"Male",41,2,1,"Laboratory Technician",3,"Married",1281,16900,1,"No",18,3,3,2,1,3,3,1,0,0,0
21,"Yes","Travel_Rarely",156,"Sales",12,3,"Life Sciences",494,3,"Female",90,4,1,"Sales Representative",2,"Single",2716,25422,1,"No",15,3,4,0,1,0,3,1,0,0,0
43,"No","Travel_Rarely",415,"Sales",25,3,"Medical",1076,3,"Male",79,2,3,"Sales Executive",4,"Divorced",10798,5268,5,"No",13,3,3,1,18,5,3,1,0,0,0
29,"Yes","Travel_Frequently",459,"Research & Development",24,2,"Life Sciences",1868,4,"Male",73,2,1,"Research Scientist",4,"Single",2439,14753,1,"Yes",24,4,2,0,1,3,2,1,0,1,0
35,"Yes","Travel_Frequently",130,"Research & Development",25,4,"Life Sciences",881,4,"Female",96,3,1,"Research Scientist",2,"Divorced",2022,16612,1,"Yes",19,3,1,1,10,3,2,10,2,7,8
29,"No","Travel_Rarely",1246,"Sales",19,3,"Life Sciences",1497,3,"Male",77,2,2,"Sales Executive",3,"Divorced",8620,23757,1,"No",14,3,3,2,10,3,3,10,7,0,4
45,"No","Travel_Rarely",252,"Research & Development",2,3,"Life Sciences",834,2,"Female",95,2,1,"Research Scientist",3,"Single",2274,6153,1,"No",14,3,4,0,1,3,3,1,0,0,0
29,"No","Travel_Rarely",1210,"Sales",2,3,"Medical",366,1,"Male",78,2,2,"Sales Executive",2,"Married",6644,3687,2,"No",19,3,2,2,10,2,3,0,0,0,0
58,"No","Travel_Rarely",1055,"Research & Development",1,3,"Medical",1423,4,"Female",76,3,5,"Research Director",1,"Married",19701,22456,3,"Yes",21,4,3,1,32,3,3,9,8,1,5
34,"No","Travel_Rarely",401,"Research & Development",1,3,"Life Sciences",1447,4,"Female",86,2,1,"Laboratory Technician",2,"Married",3294,3708,5,"No",17,3,1,1,7,2,2,5,4,0,2
26,"Yes","Travel_Rarely",1357,"Research & Development",25,3,"Life Sciences",55,1,"Male",48,1,1,"Laboratory Technician",3,"Single",2293,10558,1,"No",12,3,3,0,1,2,2,1,0,0,1
30,"No","Travel_Rarely",1138,"Research & Development",6,3,"Technical Degree",1311,1,"Female",48,2,2,"Laboratory Technician",4,"Married",4627,23631,0,"No",12,3,1,1,10,6,3,9,2,6,7
35,"No","Travel_Rarely",735,"Research & Development",6,1,"Life Sciences",1291,3,"Male",66,3,1,"Research Scientist",3,"Married",3506,6020,0,"Yes",14,3,4,0,4,3,3,3,2,2,2
32,"Yes","Travel_Rarely",1033,"Research & Development",9,3,"Medical",190,1,"Female",41,3,1,"Laboratory Technician",1,"Single",4200,10224,7,"No",22,4,1,0,10,2,4,5,4,0,4
33,"Yes","Travel_Rarely",1017,"Research & Development",25,3,"Medical",1108,1,"Male",55,2,1,"Research Scientist",2,"Single",2313,2993,4,"Yes",20,4,2,0,5,0,3,2,2,2,2
25,"No","Travel_Rarely",309,"Human Resources",2,3,"Human Resources",1987,3,"Female",82,3,1,"Human Resources",2,"Married",2187,19655,4,"No",14,3,3,0,6,3,3,2,0,1,2
20,"Yes","Travel_Rarely",1097,"Research & Development",11,3,"Medical",1016,4,"Female",98,2,1,"Research Scientist",1,"Single",2600,18275,1,"Yes",15,3,1,0,1,2,3,1,0,0,0
40,"No","Travel_Rarely",898,"Human Resources",6,2,"Medical",1550,3,"Male",38,3,4,"Manager",4,"Single",16437,17381,1,"Yes",21,4,4,0,21,2,3,21,7,7,7
33,"Yes","Travel_Rarely",1277,"Research & Development",15,1,"Medical",582,2,"Male",56,3,3,"Manager",3,"Married",13610,24619,7,"Yes",12,3,4,0,15,2,4,7,6,7,7
46,"Yes","Travel_Rarely",377,"Sales",9,3,"Marketing",1457,1,"Male",52,3,3,"Sales Executive",4,"Divorced",10096,15986,4,"No",11,3,1,1,28,1,4,7,7,4,3
26,"No","Travel_Rarely",1384,"Research & Development",3,4,"Medical",1177,1,"Male",82,4,1,"Laboratory Technician",4,"Married",4420,13421,1,"No",22,4,2,1,8,2,3,8,7,0,7
26,"Yes","Travel_Rarely",1330,"Research & Development",21,3,"Medical",1107,1,"Male",37,3,1,"Laboratory Technician",3,"Divorced",2377,19373,1,"No",20,4,3,1,1,0,2,1,1,0,0
27,"No","Travel_Frequently",472,"Research & Development",1,1,"Technical Degree",274,3,"Male",60,2,2,"Manufacturing Director",1,"Married",4298,9679,5,"No",19,3,3,1,6,1,3,2,2,2,0
27,"No","Travel_Rarely",608,"Research & Development",1,2,"Life Sciences",725,3,"Female",68,3,3,"Manufacturing Director",1,"Married",7412,6009,1,"No",11,3,4,0,9,3,3,9,7,0,7
50,"No","Travel_Rarely",813,"Research & Development",17,5,"Life Sciences",1656,4,"Female",50,2,3,"Research Director",1,"Divorced",13269,21981,5,"No",15,3,3,3,19,3,3,14,11,1,11
35,"No","Travel_Rarely",750,"Research & Development",28,3,"Life Sciences",1596,2,"Male",46,4,2,"Laboratory Technician",3,"Married",3407,25348,1,"No",17,3,4,2,10,3,2,10,9,6,8
28,"Yes","Travel_Rarely",103,"Research & Development",24,3,"Life Sciences",19,3,"Male",50,2,1,"Laboratory Technician",3,"Single",2028,12947,5,"Yes",14,3,2,0,6,4,3,4,2,0,3
29,"No","Travel_Rarely",738,"Research & Development",9,5,"Other",455,2,"Male",30,2,1,"Laboratory Technician",4,"Single",3983,7621,0,"No",17,3,3,0,4,2,3,3,2,2,2
34,"Yes","Travel_Rarely",699,"Research & Development",6,1,"Medical",31,2,"Male",83,3,1,"Research Scientist",1,"Single",2960,17102,2,"No",11,3,3,0,8,2,3,4,2,1,3
34,"No","Travel_Rarely",678,"Research & Development",19,3,"Life Sciences",1701,2,"Female",35,2,1,"Research Scientist",4,"Married",2929,20338,1,"No",12,3,2,0,10,3,3,10,9,8,7
40,"Yes","Travel_Rarely",1329,"Research & Development",7,3,"Life Sciences",1649,1,"Male",73,3,1,"Laboratory Technician",1,"Single",2166,3339,3,"Yes",14,3,2,0,10,3,1,4,2,0,3
52,"No","Travel_Rarely",699,"Research & Development",1,4,"Life Sciences",259,3,"Male",65,2,5,"Manager",3,"Married",19999,5678,0,"No",14,3,1,1,34,5,3,33,18,11,9
32,"No","Non-Travel",976,"Sales",26,4,"Marketing",333,3,"Male",100,3,2,"Sales Executive",4,"Married",4465,12069,0,"No",18,3,1,0,4,2,3,3,2,2,2
33,"No","Non-Travel",750,"Sales",22,2,"Marketing",160,3,"Male",95,3,2,"Sales Executive",2,"Married",6146,15480,0,"No",13,3,1,1,8,2,4,7,7,0,7
41,"Yes","Non-Travel",906,"Research & Development",5,2,"Life Sciences",1210,1,"Male",95,2,1,"Research Scientist",1,"Divorced",2107,20293,6,"No",17,3,1,1,5,2,1,1,0,0,0
39,"Yes","Travel_Rarely",360,"Research & Development",23,3,"Medical",1310,3,"Male",93,3,1,"Research Scientist",1,"Single",3904,22154,0,"No",13,3,1,0,6,2,3,5,2,0,3
31,"Yes","Travel_Rarely",1079,"Sales",16,4,"Marketing",1761,1,"Male",70,3,3,"Sales Executive",3,"Married",8161,19002,2,"No",13,3,1,3,10,2,3,1,0,0,0
49,"No","Travel_Rarely",1245,"Research & Development",18,4,"Life Sciences",638,4,"Male",58,2,5,"Research Director",3,"Divorced",19502,2125,1,"Yes",17,3,3,1,31,5,3,31,9,0,9
39,"No","Non-Travel",105,"Research & Development",9,3,"Life Sciences",2022,4,"Male",87,3,5,"Manager",4,"Single",19431,15302,2,"No",13,3,3,0,21,3,2,6,0,1,3
33,"No","Travel_Frequently",827,"Research & Development",1,4,"Other",998,3,"Female",84,4,2,"Healthcare Representative",2,"Married",5488,20161,1,"Yes",13,3,1,1,6,2,3,6,5,1,2
32,"Yes","Travel_Rarely",1259,"Research & Development",2,4,"Life Sciences",1692,4,"Male",95,3,1,"Laboratory Technician",2,"Single",1393,24852,1,"No",12,3,1,0,1,2,3,1,0,0,0
35,"Yes","Travel_Rarely",763,"Sales",15,2,"Medical",1645,1,"Male",59,1,2,"Sales Executive",4,"Divorced",5440,22098,6,"Yes",14,3,4,2,7,2,2,2,2,2,2
38,"Yes","Travel_Rarely",1180,"Research & Development",29,1,"Medical",282,2,"Male",70,3,2,"Healthcare Representative",1,"Married",6673,11354,7,"Yes",19,3,2,0,17,2,3,1,0,0,0
29,"No","Travel_Rarely",986,"Research & Development",3,4,"Medical",564,2,"Male",93,2,3,"Research Director",3,"Married",11935,21526,1,"No",18,3,3,0,10,2,3,10,2,0,7
25,"Yes","Travel_Rarely",1219,"Research & Development",4,1,"Technical Degree",1106,4,"Male",32,3,1,"Laboratory Technician",4,"Married",3691,4605,1,"Yes",15,3,2,1,7,3,4,7,7,5,6
27,"No","Travel_Rarely",1054,"Research & Development",8,3,"Medical",1751,3,"Female",67,3,1,"Research Scientist",4,"Single",3445,6152,1,"No",11,3,3,0,6,5,2,6,2,1,4
50,"No","Travel_Rarely",316,"Sales",8,4,"Marketing",738,4,"Male",54,3,1,"Sales Representative",2,"Married",3875,9983,7,"No",15,3,4,1,4,2,3,2,2,2,2
31,"Yes","Travel_Frequently",667,"Sales",1,4,"Life Sciences",1427,2,"Female",50,1,1,"Sales Representative",3,"Single",1359,16154,1,"No",12,3,2,0,1,3,3,1,0,0,0
23,"Yes","Travel_Frequently",638,"Sales",9,3,"Marketing",2023,4,"Male",33,3,1,"Sales Representative",1,"Married",1790,26956,1,"No",19,3,1,1,1,3,2,1,0,1,0
22,"No","Travel_Rarely",1256,"Research & Development",19,1,"Medical",217,3,"Male",80,3,1,"Research Scientist",4,"Married",2323,11992,1,"No",24,4,1,2,2,6,3,2,2,2,2
38,"No","Travel_Rarely",437,"Sales",16,3,"Life Sciences",1583,2,"Female",90,3,2,"Sales Executive",2,"Single",4198,16379,2,"No",12,3,2,0,8,5,4,3,2,1,2
32,"No","Travel_Rarely",499,"Sales",2,1,"Marketing",1396,3,"Male",36,3,2,"Sales Executive",2,"Married",4078,20497,0,"Yes",13,3,1,3,4,3,2,3,2,1,2
46,"No","Travel_Rarely",706,"Research & Development",2,2,"Life Sciences",1857,4,"Male",82,3,3,"Manufacturing Director",4,"Divorced",8578,19989,3,"No",14,3,3,1,12,4,2,9,8,4,7
20,"Yes","Travel_Frequently",769,"Sales",9,3,"Marketing",1077,4,"Female",54,3,1,"Sales Representative",4,"Single",2323,17205,1,"Yes",14,3,2,0,2,3,3,2,2,0,2
34,"Yes","Travel_Frequently",988,"Human Resources",23,3,"Human Resources",590,2,"Female",43,3,3,"Human Resources",1,"Divorced",9950,11533,9,"Yes",15,3,3,3,11,2,3,3,2,0,2
46,"No","Travel_Rarely",526,"Sales",1,2,"Marketing",244,2,"Female",92,3,3,"Sales Executive",1,"Divorced",10453,2137,1,"No",25,4,3,3,24,2,3,24,13,15,7
35,"No","Travel_Rarely",755,"Research & Development",9,4,"Life Sciences",496,3,"Male",97,2,2,"Healthcare Representative",2,"Single",6540,19394,9,"No",19,3,3,0,10,5,3,1,1,0,0
39,"Yes","Travel_Rarely",895,"Sales",5,3,"Technical Degree",42,4,"Male",56,3,2,"Sales Representative",4,"Married",2086,3335,3,"No",14,3,3,1,19,6,4,1,0,0,0
21,"No","Travel_Rarely",501,"Sales",5,1,"Medical",2021,3,"Male",58,3,1,"Sales Representative",1,"Single",2380,25479,1,"Yes",11,3,4,0,2,6,3,2,2,1,2
46,"Yes","Travel_Rarely",1254,"Sales",10,3,"Life Sciences",1869,3,"Female",64,3,3,"Sales Executive",2,"Married",7314,14011,5,"No",21,4,3,3,14,2,3,8,7,0,7
34,"No","Travel_Rarely",121,"Research & Development",2,4,"Medical",804,3,"Female",86,2,1,"Research Scientist",1,"Single",4381,7530,1,"No",11,3,3,0,6,3,3,6,5,1,3
28,"Yes","Travel_Frequently",289,"Research & Development",2,2,"Medical",1504,3,"Male",38,2,1,"Laboratory Technician",1,"Single",2561,5355,7,"No",11,3,3,0,8,2,2,0,0,0,0
25,"No","Travel_Rarely",810,"Sales",8,3,"Life Sciences",707,4,"Male",57,4,2,"Sales Executive",2,"Married",4851,15678,0,"No",22,4,3,1,4,4,3,3,2,1,2
31,"Yes","Travel_Frequently",523,"Research & Development",2,3,"Life Sciences",1464,2,"Male",94,3,1,"Laboratory Technician",4,"Married",3722,21081,6,"Yes",13,3,3,1,7,2,1,2,2,2,2
27,"No","Travel_Rarely",954,"Sales",9,3,"Marketing",1965,4,"Male",44,3,2,"Sales Executive",4,"Single",4105,5099,1,"No",14,3,1,0,7,5,3,7,7,0,7
32,"No","Travel_Rarely",1401,"Sales",4,2,"Life Sciences",330,3,"Female",56,3,1,"Sales Representative",2,"Married",3931,20990,2,"No",11,3,1,1,6,5,3,4,3,1,2
42,"No","Non-Travel",926,"Research & Development",21,2,"Medical",270,3,"Female",36,3,2,"Manufacturing Director",3,"Divorced",5265,16439,2,"No",16,3,2,1,11,5,3,5,3,0,2
38,"No","Travel_Rarely",1495,"Research & Development",4,2,"Medical",1687,4,"Female",87,3,1,"Laboratory Technician",3,"Married",3306,26176,7,"No",19,3,4,1,7,5,2,0,0,0,0
32,"No","Travel_Rarely",588,"Sales",8,2,"Technical Degree",436,3,"Female",65,2,2,"Sales Executive",2,"Married",5228,24624,1,"Yes",11,3,4,0,13,2,3,13,12,11,9
43,"No","Travel_Rarely",1273,"Research & Development",2,2,"Medical",46,4,"Female",72,4,1,"Research Scientist",3,"Divorced",2645,21923,1,"No",12,3,4,2,6,3,2,5,3,1,4
37,"No","Travel_Rarely",1192,"Research & Development",5,2,"Medical",460,4,"Male",61,3,2,"Manufacturing Director",4,"Divorced",6347,23177,7,"No",16,3,3,2,8,2,2,6,2,0,4
33,"No","Travel_Frequently",970,"Sales",7,3,"Life Sciences",1114,4,"Female",30,3,2,"Sales Executive",2,"Married",4302,13401,0,"No",17,3,3,1,4,3,3,3,2,0,2
21,"Yes","Travel_Rarely",1427,"Research & Development",18,1,"Other",923,4,"Female",65,3,1,"Research Scientist",4,"Single",2693,8870,1,"No",19,3,1,0,1,3,2,1,0,0,0
52,"No","Travel_Rarely",956,"Research & Development",6,2,"Technical Degree",630,4,"Male",78,3,2,"Research Scientist",1,"Divorced",5577,22087,3,"Yes",12,3,2,2,18,3,3,10,9,6,9
50,"No","Travel_Frequently",1421,"Research & Development",2,3,"Medical",1215,4,"Female",30,3,4,"Manager",1,"Married",17856,9490,2,"No",22,4,3,1,32,3,3,2,2,2,2
26,"Yes","Non-Travel",265,"Sales",29,2,"Medical",1037,2,"Male",79,1,2,"Sales Executive",1,"Single",4969,21813,8,"No",18,3,4,0,7,6,3,2,2,2,2
23,"Yes","Travel_Rarely",427,"Sales",7,3,"Life Sciences",1702,3,"Male",99,3,1,"Sales Representative",4,"Divorced",2275,25103,1,"Yes",21,4,2,1,3,2,3,3,2,0,2
29,"Yes","Travel_Rarely",428,"Sales",9,3,"Marketing",1752,2,"Female",52,1,1,"Sales Representative",2,"Single",2760,14630,1,"No",13,3,3,0,2,3,3,2,2,2,2
30,"No","Non-Travel",829,"Research & Development",1,1,"Life Sciences",292,3,"Male",88,2,3,"Manufacturing Director",3,"Single",8474,20925,1,"No",22,4,3,0,12,2,3,11,8,5,8
53,"Yes","Travel_Rarely",1168,"Sales",24,4,"Life Sciences",1968,1,"Male",66,3,3,"Sales Executive",1,"Single",10448,5843,6,"Yes",13,3,2,0,15,2,2,2,2,2,2
33,"No","Travel_Rarely",213,"Research & Development",7,3,"Medical",817,3,"Male",49,3,3,"Research Director",3,"Married",11691,25995,0,"No",11,3,4,0,14,3,4,13,9,3,7
51,"Yes","Travel_Rarely",1323,"Research & Development",4,4,"Life Sciences",1081,1,"Male",34,3,1,"Research Scientist",3,"Married",2461,10332,9,"Yes",12,3,3,3,18,2,4,10,0,2,7
58,"Yes","Travel_Rarely",601,"Research & Development",7,4,"Medical",1360,3,"Female",53,2,3,"Manufacturing Director",1,"Married",10008,12023,7,"Yes",14,3,4,0,31,0,2,10,9,5,9
35,"Yes","Travel_Rarely",622,"Research & Development",14,4,"Other",1010,3,"Male",39,2,1,"Laboratory Technician",2,"Divorced",3743,10074,1,"Yes",24,4,4,1,5,2,1,4,2,0,2
37,"No","Travel_Rarely",1462,"Research & Development",11,3,"Medical",1411,1,"Female",94,3,1,"Laboratory Technician",3,"Single",3629,19106,4,"No",18,3,1,0,8,6,3,3,2,0,2
19,"Yes","Travel_Rarely",528,"Sales",22,1,"Marketing",167,4,"Male",50,3,1,"Sales Representative",3,"Single",1675,26820,1,"Yes",19,3,4,0,0,2,2,0,0,0,0
22,"Yes","Travel_Rarely",617,"Research & Development",3,1,"Life Sciences",926,2,"Female",34,3,2,"Manufacturing Director",3,"Married",4171,10022,0,"Yes",19,3,1,1,4,3,4,3,2,0,2
41,"Yes","Non-Travel",906,"Research & Development",5,2,"Life Sciences",1210,1,"Male",95,2,1,"Research Scientist",1,"Divorced",2107,20293,6,"No",17,3,1,1,5,2,1,1,0,0,0
45,"No","Travel_Rarely",374,"Sales",20,3,"Life Sciences",2046,4,"Female",50,3,2,"Sales Executive",3,"Single",4850,23333,8,"No",15,3,3,0,8,3,3,5,3,0,1
18,"Yes","Non-Travel",247,"Research & Development",8,1,"Medical",1156,3,"Male",80,3,1,"Laboratory Technician",3,"Single",1904,13556,1,"No",12,3,4,0,0,0,3,0,0,0,0
38,"No","Travel_Rarely",1404,"Sales",1,3,"Life Sciences",1961,1,"Male",59,2,1,"Sales Representative",1,"Single",2858,11473,4,"No",14,3,1,0,20,3,2,1,0,0,0
31,"No","Travel_Frequently",798,"Research & Development",7,2,"Life Sciences",442,3,"Female",48,2,3,"Manufacturing Director",3,"Married",8943,14034,1,"No",24,4,1,1,10,2,3,10,9,8,9
54,"No","Travel_Rarely",1147,"Sales",3,3,"Marketing",303,4,"Female",52,3,2,"Sales Executive",1,"Married",5940,17011,2,"No",14,3,4,1,16,4,3,6,2,0,5
35,"No","Non-Travel",1212,"Sales",8,2,"Marketing",1243,3,"Female",78,2,3,"Sales Executive",4,"Married",10377,13755,4,"Yes",11,3,2,1,16,6,2,13,2,4,12
55,"No","Travel_Rarely",836,"Research & Development",2,4,"Technical Degree",1873,2,"Male",98,2,1,"Research Scientist",4,"Married",2662,7975,8,"No",20,4,2,1,19,2,4,5,2,0,4
48,"No","Travel_Rarely",1236,"Research & Development",1,4,"Life Sciences",664,4,"Female",40,2,4,"Manager",1,"Married",15402,17997,7,"No",11,3,1,1,21,3,1,3,2,0,2
36,"No","Travel_Rarely",1396,"Research & Development",5,2,"Life Sciences",304,4,"Male",62,3,2,"Laboratory Technician",2,"Single",5914,9945,8,"No",16,3,4,0,16,3,4,13,11,3,7
41,"No","Travel_Rarely",1206,"Sales",23,2,"Life Sciences",1678,4,"Male",80,3,3,"Sales Executive",3,"Single",7082,11591,3,"Yes",16,3,4,0,21,2,3,2,0,0,2
43,"No","Travel_Rarely",1034,"Sales",16,3,"Marketing",327,4,"Female",80,3,4,"Manager",4,"Married",16064,7744,5,"Yes",22,4,3,1,22,3,3,17,13,1,9
43,"No","Non-Travel",343,"Research & Development",9,3,"Life Sciences",1813,1,"Male",52,3,1,"Research Scientist",3,"Single",2438,24978,4,"No",13,3,3,0,7,2,2,3,2,1,2
40,"Yes","Travel_Rarely",676,"Research & Development",9,4,"Life Sciences",1534,4,"Male",86,3,1,"Laboratory Technician",1,"Single",2018,21831,3,"No",14,3,2,0,15,3,1,5,4,1,0
31,"No","Travel_Rarely",616,"Research & Development",12,3,"Medical",961,4,"Female",41,3,2,"Healthcare Representative",4,"Married",5855,17369,0,"Yes",11,3,3,2,10,2,1,9,7,8,5
53,"No","Travel_Rarely",102,"Research & Development",23,4,"Life Sciences",901,4,"Female",72,3,4,"Research Director",4,"Single",14275,20206,6,"No",18,3,3,0,33,0,3,12,9,3,8
35,"No","Non-Travel",1097,"Research & Development",11,2,"Medical",70,3,"Male",79,2,3,"Healthcare Representative",1,"Married",9884,8302,2,"Yes",13,3,3,1,10,3,3,4,0,2,3
53,"No","Non-Travel",661,"Research & Development",1,4,"Medical",1775,1,"Female",60,2,4,"Manufacturing Director",3,"Married",12965,22308,4,"Yes",20,4,4,3,27,2,2,3,2,0,2
44,"Yes","Travel_Frequently",920,"Research & Development",24,3,"Life Sciences",392,4,"Male",43,3,1,"Laboratory Technician",3,"Divorced",3161,19920,3,"Yes",22,4,4,1,19,0,1,1,0,0,0
29,"No","Travel_Rarely",726,"Research & Development",29,1,"Life Sciences",1859,4,"Male",93,1,2,"Healthcare Representative",3,"Divorced",6384,21143,8,"No",17,3,4,2,11,3,3,7,0,1,6
56,"No","Travel_Rarely",206,"Human Resources",8,4,"Life Sciences",1338,4,"Male",99,3,5,"Manager",2,"Single",19717,4022,6,"No",14,3,1,0,36,4,3,7,3,7,7
26,"Yes","Travel_Rarely",471,"Research & Development",24,3,"Technical Degree",622,3,"Male",66,1,1,"Laboratory Technician",4,"Single",2340,23213,1,"Yes",18,3,2,0,1,3,1,1,0,0,0
59,"No","Travel_Rarely",818,"Human Resources",6,2,"Medical",321,2,"Male",52,3,1,"Human Resources",3,"Married",2267,25657,8,"No",17,3,4,0,7,2,2,2,2,2,2
34,"No","Travel_Rarely",704,"Sales",28,3,"Marketing",2035,4,"Female",95,2,2,"Sales Executive",3,"Married",6712,8978,1,"No",21,4,4,2,8,2,3,8,7,1,7
59,"No","Travel_Rarely",1429,"Research & Development",18,4,"Medical",1283,4,"Male",67,3,3,"Manufacturing Director",4,"Single",10512,20002,6,"No",12,3,4,0,25,6,2,9,7,5,4
32,"No","Non-Travel",862,"Sales",2,1,"Life Sciences",1190,3,"Female",76,3,1,"Sales Representative",1,"Divorced",2827,14947,1,"No",12,3,3,3,1,3,3,1,0,0,0
20,"Yes","Travel_Rarely",500,"Sales",2,3,"Medical",922,3,"Female",49,2,1,"Sales Representative",3,"Single",2044,22052,1,"No",13,3,4,0,2,3,2,2,2,0,2
27,"No","Travel_Rarely",1130,"Sales",8,4,"Marketing",458,2,"Female",56,3,2,"Sales Executive",2,"Married",6214,3415,1,"No",18,3,1,1,8,3,3,8,7,0,7
24,"Yes","Travel_Rarely",693,"Sales",3,2,"Life Sciences",720,1,"Female",65,3,2,"Sales Executive",3,"Single",4577,24785,9,"No",14,3,1,0,4,3,3,2,2,2,0
36,"Yes","Travel_Rarely",530,"Sales",3,1,"Life Sciences",967,3,"Male",51,2,3,"Sales Executive",4,"Married",10325,5518,1,"Yes",11,3,1,1,16,6,3,16,7,3,7
29,"No","Travel_Frequently",1413,"Sales",1,1,"Medical",312,2,"Female",42,3,3,"Sales Executive",4,"Married",7918,6599,1,"No",14,3,4,1,11,5,3,11,10,4,1
27,"No","Travel_Rarely",1354,"Research & Development",2,4,"Technical Degree",1931,2,"Male",41,3,1,"Research Scientist",2,"Married",2226,6073,1,"No",11,3,3,1,6,3,2,5,3,1,2
44,"No","Travel_Rarely",1099,"Sales",5,3,"Marketing",1267,2,"Male",88,3,5,"Manager",2,"Married",18213,8751,7,"No",11,3,3,1,26,5,3,22,9,3,10
36,"No","Travel_Rarely",216,"Research & Development",6,2,"Medical",178,2,"Male",84,3,2,"Manufacturing Director",2,"Divorced",4941,2819,6,"No",20,4,4,2,7,0,3,3,2,0,1
22,"No","Travel_Rarely",604,"Research & Development",6,1,"Medical",675,1,"Male",69,3,1,"Research Scientist",3,"Married",2773,12145,0,"No",20,4,4,0,3,3,3,2,2,2,2
29,"Yes","Travel_Rarely",121,"Sales",27,3,"Marketing",283,2,"Female",35,3,3,"Sales Executive",4,"Married",7639,24525,1,"No",22,4,4,3,10,3,2,10,4,1,9
51,"No","Travel_Frequently",1456,"Research & Development",1,4,"Medical",145,1,"Female",30,2,3,"Healthcare Representative",1,"Single",7484,25796,3,"No",20,4,3,0,23,1,2,13,12,12,8
30,"Yes","Travel_Frequently",448,"Sales",12,4,"Life Sciences",648,2,"Male",74,2,1,"Sales Representative",1,"Married",2033,14470,1,"No",18,3,3,1,1,2,4,1,0,0,0
46,"No","Travel_Rarely",168,"Sales",4,2,"Marketing",1280,4,"Female",33,2,5,"Manager",2,"Married",18789,9946,2,"No",14,3,3,1,26,2,3,11,4,0,8
29,"No","Travel_Rarely",441,"Research & Development",8,1,"Other",1544,3,"Female",39,1,2,"Healthcare Representative",1,"Married",9715,7288,3,"No",13,3,3,1,9,3,3,7,7,0,7
33,"Yes","Travel_Rarely",211,"Sales",16,3,"Life Sciences",1758,1,"Female",74,3,3,"Sales Executive",1,"Single",8564,10092,2,"Yes",20,4,3,0,11,2,2,0,0,0,0
25,"Yes","Travel_Rarely",240,"Sales",5,3,"Marketing",142,3,"Male",46,2,2,"Sales Executive",3,"Single",5744,26959,1,"Yes",11,3,4,0,6,1,3,6,4,0,3
45,"No","Travel_Rarely",1329,"Research & Development",2,2,"Other",1635,4,"Female",59,2,2,"Manufacturing Director",4,"Divorced",5770,5388,1,"No",19,3,1,2,10,3,3,10,7,3,9
